time,x_vec_p1,x_vec_v1,x_vec_a1,x_vec_p2,x_vec_v2,x_vec_a2,x_vec_p3,x_vec_v3,x_vec_a3,dynamics_p1,dynamics_v1,dynamics_a1,dynamics_p2,dynamics_v2,dynamics_a2,dynamics_p3,dynamics_v3,dynamics_a3,measurement_p1,measurement_v1,measurement_a1,measurement_p2,measurement_v2,measurement_a2,measurement_p3,measurement_v3,measurement_a3,consensus_p1,consensus_v1,consensus_a1,consensus_p2,consensus_v2,consensus_a2,consensus_p3,consensus_v3,consensus_a3,local_meas_rel_pos,local_meas_vel,est_meas_rel_pos,est_meas_vel,meas_err_rel_pos,meas_err_vel,neighbor_count,consensus_norm,collective_control_1,collective_control_2,collective_control_3,fleet_x_0,fleet_v_0,fleet_x_1,fleet_v_1,fleet_x_2,fleet_v_2,fleet_x_3,fleet_v_3,dt,position,velocity,acceleration,control_input,local_measurement_p,local_measurement_v,true_position_0,true_velocity_0,marker,true_acceleration_0,true_position_1,true_velocity_1,true_acceleration_1,true_position_2,true_velocity_2,true_acceleration_2,true_position_3,true_velocity_3,true_acceleration_3
1771193996,-54.53380033,-1.273957207,0.442901555,-54.03355888,-1.10312464,0.263238039,-54.20083902,-1.146908887,0.218705769,-0.831055652,0.442901555,-1.761458218,-0.396985046,0.263238039,-0.637426326,-0.222063524,0.218705769,-0.359067222,-5.712353136,-3.337663439,2.307332482,-3.428035625,-1.339843102,0.043352031,-3.564787223,-1.308894088,-0.017623345,-5.799614006,-3.042045912,0.236508295,-2.45337061,-0.960364293,-0.616746175,-2.098792844,-0.833937349,-0.326337448,-55.87894846,0.013806395,-54.73343805,-0.600362286,-1.145510414,0.614168681,1,7.448092637,0.16106824,0.161249827,0.161255013,0,0,7.152782956,-0.600362286,7.282554123,-0.429529719,6.788587954,-0.473313966,0.036339521,5.999080007,0.024283378,0,0,-55.87894846,0.013806395,61.886221,0.673594921,,2.89E-06,5.999080007,0.024283378,0,4.500650138,-0.003934804,0,3.000432137,0.002191251,0
1771193996,-54.56082948,-1.268604976,0.454143767,-54.08340399,-1.107348774,0.264061924,-54.26218223,-1.156220924,0.216875961,-0.814461209,0.454143767,-1.830653011,-0.389143083,0.264061924,-0.642726829,-0.221139273,0.216875961,-0.348125175,-5.807580216,-3.369296845,2.130605293,-3.5001687,-1.381239749,0.039339339,-3.587294649,-1.326815033,-0.020628668,-5.89245749,-3.095980522,0.345726526,-3.228050281,-1.295303211,-0.613798783,-3.192817531,-1.298321014,-0.389852463,-55.90766533,0.009423981,-54.79220672,-0.568622755,-1.115458607,0.578046736,1,8.30254489,0.161239285,0.161225631,0.161175933,0,0,7.120401578,-0.595010055,7.231580919,-0.433753853,6.735428678,-0.482626003,0.027022362,5.998967031,0.007545803,0,0,-55.90766533,0.009423981,61.92577694,0.699982221,,2.68E-06,5.998967031,0.007545803,0,4.500430168,-0.00919497,0,3.001310978,0.016003836,0
1771193996,-54.58054456,-1.263718591,0.452906838,-54.10127284,-1.102535405,0.264343262,-54.27881764,-1.151130399,0.217446095,-0.810811753,0.452906838,-1.823615114,-0.385285305,0.264343262,-0.644485189,-0.216434204,0.217446095,-0.351688516,-6.23730188,-3.599476656,2.116819664,-3.771096723,-1.498627405,0.038477652,-3.823318073,-1.421884314,-0.024315243,-5.809962462,-3.055789919,0.318604385,-2.958187017,-1.181399534,-0.612168594,-3.072519497,-1.260844908,-0.391713806,-55.94484177,-0.010658769,-54.78600133,-0.594543233,-1.158840445,0.583884464,1,8.056047164,0.16112842,0.161225631,0.161175933,0,0,7.108968753,-0.56373637,7.190793659,-0.402553184,6.664397031,-0.451148178,0.038697243,5.998221509,-0.019265661,0,0,-55.94484177,-0.010658769,61.96784757,0.669175359,,2.49E-06,5.998221509,-0.019265661,0,4.500430168,-0.00919497,0,3.001310978,0.016003836,0
1771193996,-54.6284576,-1.267231523,0.451923935,-54.14763968,-1.104581894,0.264581678,-54.31624689,-1.148947616,0.218054031,-0.815307588,0.451923935,-1.816819307,-0.388076282,0.264581678,-0.645887384,-0.214387973,0.218054031,-0.355009826,-6.071226394,-3.498820822,2.017291294,-3.673692996,-1.462548159,0.036503261,-3.714112116,-1.383242905,-0.024211732,-6.029233058,-3.16968979,0.352142966,-3.589792064,-1.457551601,-0.621271536,-3.726430986,-1.532149768,-0.423082953,-55.99051082,0.002965275,-54.87238452,-0.55607308,-1.118126303,0.559038355,1,8.850559381,0.161232846,0.161239696,0.161252459,0,0,7.137446143,-0.598056164,7.253670593,-0.435406535,6.764835646,-0.479772257,0.031628132,5.999994278,0.008804151,0,0,-55.99051082,0.002965275,62.02095113,0.711158443,,2.32E-06,5.999994278,0.008804151,0,4.501607874,0.007457799,0,3.001140932,0.003716338,0
1771193996,-54.65557242,-1.263347813,0.447126865,-54.16256744,-1.096371702,0.264957654,-54.32263795,-1.137341329,0.219441285,-0.816220948,0.447126865,-1.786783833,-0.384287182,0.264957654,-0.648236805,-0.205815525,0.219441285,-0.363991242,-5.9344367,-3.425988307,2.02561193,-3.587176891,-1.424832813,0.036864088,-3.639655409,-1.353051545,-0.022988665,-5.682695854,-2.983186745,0.266249317,-2.438294827,-0.952775796,-0.566505629,-2.345468612,-0.942599004,-0.345669006,-56.0085981,0.005837892,-54.90338305,-0.55218937,-1.105215048,0.558027262,1,7.412591921,0.161241452,0.161239765,0.161202686,0,0,7.117568076,-0.55218937,7.195786318,-0.385213258,6.661898689,-0.426182885,0.042518377,6.000294841,0.007069014,0,0,-56.0085981,0.005837892,62.02095113,0.711158443,,2.32E-06,6.000294841,0.007069014,0,4.5018614,0.007442846,0,3.000331937,-0.012312152,0
1771193996,-54.70098042,-1.263163908,0.445960959,-54.22775531,-1.10517723,0.263049978,-54.38641562,-1.145462817,0.217684812,-0.817202949,0.445960959,-1.781143841,-0.396166293,0.263049978,-0.636313831,-0.218767067,0.217684812,-0.353874892,-6.118635267,-3.516629071,1.947768796,-3.708318815,-1.48152227,0.034911787,-3.72848473,-1.39249934,-0.025475311,-5.874334103,-3.086570875,0.331788686,-3.405761148,-1.377368008,-0.58306689,-3.504753635,-1.434170015,-0.411760868,-56.04503643,-0.018293107,-54.93765504,-0.563325382,-1.107381388,0.545032274,1,8.514153626,0.160977945,0.161239765,0.16106483,0,0,7.071976169,-0.552005465,7.139220074,-0.394018787,6.614864137,-0.434304374,0.036558867,5.999247979,-0.028634964,0,0,-56.04503643,-0.018293107,62.06857663,0.699838526,,2.15E-06,5.999247979,-0.028634964,0,4.5018614,0.007442846,0,2.999864665,-0.023673942,0
1771193997,-54.73978781,-1.262582521,0.439922761,-54.25329986,-1.099368183,0.262379666,-54.40259285,-1.135981075,0.218869709,-0.822659761,0.439922761,-1.741677207,-0.397065757,0.262379666,-0.632095213,-0.214808939,0.218869709,-0.360088449,-5.948120797,-3.425193655,1.952346369,-3.600876162,-1.435021662,0.035234065,-3.634676997,-1.354759476,-0.024023718,-6.051030694,-3.174179453,0.320288266,-3.692180816,-1.500364127,-0.592837147,-3.735408713,-1.524661106,-0.420268711,-56.08359424,-0.003633541,-54.99363072,-0.546157094,-1.089963522,0.542523553,1,8.91527988,0.161254407,0.161244432,0.161255557,0,0,7.091532814,-0.562743995,7.177550419,-0.399529657,6.664399981,-0.436142548,0.031646013,6.00003847,0.00264913,0,0,-56.08359424,-0.003633541,62.10933791,0.716425427,,2.00E-06,6.00003847,0.00264913,0,4.502088415,0.006351172,0,3.000827826,-0.000817336,0
1771193997,-54.76256503,-1.256604319,0.436453753,-54.26297598,-1.088997084,0.262252322,-54.40620294,-1.123678012,0.22001392,-0.820150566,0.436453753,-1.720491106,-0.390291009,0.262252322,-0.631236984,-0.204958016,0.22001392,-0.367261364,-6.262293997,-3.608231774,2.074498708,-3.78974508,-1.509132174,0.037513887,-3.829921754,-1.426661193,-0.025052815,-5.846245947,-3.061222998,0.242224653,-2.764871873,-1.093034055,-0.579239362,-2.508581567,-0.999461185,-0.347234262,-56.12740019,-0.011766513,-54.97551934,-0.587045681,-1.151880844,0.575279168,1,7.758581354,0.161175176,0.161254405,0.161252102,0,0,7.08695178,-0.540178892,7.15911248,-0.372571657,6.623138109,-0.407252585,0.031319857,5.999387486,-0.015252072,0,0,-56.12740019,-0.011766513,62.15599164,0.669558637,,1.86E-06,5.999387486,-0.015252072,0,4.501998683,0.002650833,0,3.000410088,-0.003051149,0
1771193997,-54.80128259,-1.260066886,0.439954779,-54.30729872,-1.093815513,0.261798694,-54.45400638,-1.13016705,0.218602023,-0.820112107,0.439954779,-1.74186707,-0.39206204,0.261798694,-0.628391658,-0.209811554,0.218602023,-0.358437011,-5.911884937,-3.429150207,2.162959136,-3.563443808,-1.406570623,0.03991578,-3.650708531,-1.35053765,-0.021073656,-6.019240925,-3.154297063,0.303229102,-3.431283304,-1.383562191,-0.584569047,-3.368112984,-1.363814239,-0.396659152,-56.14491643,-0.003353414,-55.01077434,-0.590508249,-1.134142095,0.587154835,1,8.58277242,0.161256048,0.161256029,0.161252102,0,0,7.145217299,-0.590508249,7.263458041,-0.424256875,6.777358797,-0.460608413,0.04053092,5.999397707,0.0002522,0,0,-56.14491643,-0.003353414,62.15599164,0.669558637,,1.86E-06,5.999397707,0.0002522,0,4.501999267,0.000123855,0,3.000410088,-0.003051149,0
1771193997,-54.83017125,-1.253375165,0.444731873,-54.32854595,-1.084137124,0.261640346,-54.47396409,-1.120768797,0.219297067,-0.808643292,0.444731873,-1.773099725,-0.377764904,0.261640346,-0.627401986,-0.19509951,0.219297067,-0.362942776,-6.245976019,-3.586174511,1.955655194,-3.78777003,-1.515247718,0.034919881,-3.800480158,-1.420888414,-0.026416917,-6.132308932,-3.210347691,0.337516279,-3.669394563,-1.480312781,-0.587478978,-3.645667477,-1.473265306,-0.410010552,-56.18499345,-0.018807548,-55.06202239,-0.568148857,-1.122971061,0.54934131,1,8.925014677,0.161035917,0.161256029,0.161226223,0,0,7.109636917,-0.583816528,7.225840708,-0.414578486,6.731632721,-0.45121016,0.035187006,5.998502946,-0.025430748,0,0,-56.18499345,-0.018807548,62.21021441,0.685226308,,1.73E-06,5.998502946,-0.025430748,0,4.501999267,0.000123855,0,3.001112862,0.00992631,0
1771193997,-54.86262459,-1.250950602,0.439279266,-54.34600364,-1.076160039,0.261464301,-54.48627645,-1.111209404,0.220023709,-0.811671336,0.439279266,-1.737733312,-0.375416471,0.261464301,-0.627025864,-0.190442127,0.220023709,-0.367301286,-6.1819547,-3.545901131,1.904101467,-3.751139656,-1.502507312,0.033868598,-3.756119541,-1.40575343,-0.026543165,-5.674222594,-2.966705652,0.214154927,-2.154766229,-0.819767155,-0.603400553,-1.633018967,-0.62148917,-0.296106981,-56.22919459,-0.000771895,-55.12493021,-0.53769438,-1.104264377,0.536922485,1,7.061431427,0.161241936,0.161140163,0.161255503,0,0,7.113314117,-0.565724295,7.2208688,-0.390933731,6.706579081,-0.425983096,0.030188322,5.998797173,0.00695767,0,0,-56.22919459,-0.000771895,62.25745918,0.713256222,,1.61E-06,5.998797173,0.00695767,0,4.5022392,0.019163816,0,3.000069514,0.001707706,0
1771193997,-54.90245517,-1.255174438,0.437836664,-54.40552867,-1.08887765,0.261773529,-54.55611843,-1.128242879,0.217073179,-0.817337774,0.437836664,-1.7287347,-0.389267457,0.261773529,-0.628286113,-0.211559507,0.217073179,-0.349070704,-6.225928353,-3.5718455,1.924113744,-3.777371923,-1.512622077,0.034251843,-3.783947341,-1.415870061,-0.026650473,-5.547259803,-2.909565618,0.238245368,-2.240633268,-0.86639588,-0.550492606,-2.095006172,-0.834886414,-0.33155246,-56.26895481,-0.004961663,-55.15535832,-0.547096846,-1.113596491,0.542135183,1,7.110876096,0.161239112,0.161247751,0.161221866,0,0,7.096922232,-0.541918216,7.169470159,-0.375621428,6.633867057,-0.414986657,0.031616211,5.998606983,-0.006757278,0,0,-56.26895481,-0.004961663,62.29406861,0.708077592,,1.49E-06,5.998606983,-0.006757278,0,4.500854535,-0.004607071,0,2.999724086,0.010597328,0
1771193997,-54.94975322,-1.262270482,0.436481393,-54.46642168,-1.101032587,0.260396907,-54.61620506,-1.139748349,0.215676731,-0.825789089,0.436481393,-1.72056477,-0.404154287,0.260396907,-0.619682223,-0.227193318,0.215676731,-0.340826134,-6.307172752,-3.620228998,1.965116728,-3.825557288,-1.530952945,0.035048575,-3.83605236,-1.434634238,-0.026797964,-5.765072004,-3.027502798,0.296907266,-3.167982142,-1.275574385,-0.564227004,-3.213725984,-1.311499448,-0.393331969,-56.31784594,-0.011031689,-55.18608754,-0.563665675,-1.131758393,0.552633985,1,8.165433904,0.16119103,0.161247751,0.16114455,0,0,7.098508283,-0.55419289,7.174794813,-0.392954995,6.656682197,-0.431670757,0.028123379,5.99779199,-0.013633129,0,0,-56.31784594,-0.011031689,62.34823201,0.698604807,,1.39E-06,5.99779199,-0.013633129,0,4.500854535,-0.004607071,0,3.000507496,0.018805502,0
1771193997,-54.9882229,-1.266664614,0.435008985,-54.4962811,-1.100891454,0.259823003,-54.64009642,-1.137145757,0.216399724,-0.831655629,0.435008985,-1.710998162,-0.406059466,0.259823003,-0.617360914,-0.225914046,0.216399724,-0.345344835,-5.947242734,-3.43803233,2.071673828,-3.592014283,-1.42421465,0.037861063,-3.654662099,-1.35672667,-0.022512945,-5.537409827,-2.909079355,0.212778546,-2.138061962,-0.829054766,-0.589265745,-1.976436144,-0.797431412,-0.333536553,-56.33728494,0.000153411,-55.2201631,-0.568059807,-1.117121841,0.568213218,1,7.030664492,0.161249279,0.161045257,0.16114455,0,0,7.128068914,-0.568059807,7.222297361,-0.402286647,6.717022992,-0.43854095,0.039574146,5.997987739,0.004947025,0,0,-56.33728494,0.000153411,62.34823201,0.698604807,,1.39E-06,5.997987739,0.004947025,0,4.502061232,0.025701825,0,3.000507496,0.018805502,0
1771193997,-55.03735375,-1.270382367,0.440861887,-54.56988948,-1.114162125,0.26020948,-54.71545114,-1.150715555,0.21504149,-0.82952048,0.440861887,-1.747553961,-0.413090758,0.26020948,-0.618543965,-0.234602698,0.21504149,-0.336162096,-5.820544794,-3.375654062,2.12492548,-3.50870911,-1.385247561,0.039197507,-3.593512314,-1.329587875,-0.020806219,-5.749117278,-3.026152308,0.317967501,-3.264617842,-1.323754817,-0.596489768,-3.370709922,-1.389662107,-0.409266053,-56.37412375,-0.001706381,-55.25855856,-0.578795194,-1.115565193,0.577088813,1,8.278722846,0.161253253,0.161242445,0.161255555,0,0,7.082655818,-0.57177756,7.165677406,-0.415557318,6.672226499,-0.452110748,0.038365602,5.997891704,-0.002503435,0,0,-56.37412375,-0.001706381,62.39657466,0.691587173,,1.29E-06,5.997891704,-0.002503435,0,4.502219715,-0.006013413,0,3.001077711,0.001645779,0
1771193997,-55.07191916,-1.266877281,0.443140958,-54.59510267,-1.106538237,0.260867193,-54.73299976,-1.140160575,0.217047925,-0.823736323,0.443140958,-1.761816647,-0.402530086,0.260867193,-0.622654674,-0.219104499,0.217047925,-0.348699205,-5.852067795,-3.384205481,2.049211395,-3.533786,-1.400475679,0.037490425,-3.598009976,-1.335208394,-0.022017953,-5.8963283,-3.09954815,0.341151751,-3.546444345,-1.441947593,-0.600115163,-3.61738779,-1.484703066,-0.415511814,-56.41488555,0.002703574,-55.31319951,-0.558719655,-1.101686045,0.56142323,1,8.658485833,0.161250294,0.161242445,0.161256052,0,0,7.099945606,-0.575290108,7.191713169,-0.414951065,6.702389478,-0.448573402,0.027560234,5.998115287,0.004593555,0,0,-56.41488555,0.002703574,62.44017538,0.708157625,,1.20E-06,5.998115287,0.004593555,0,4.502219715,-0.006013413,0,3.000965178,0.000527474,0
1771193997,-55.0934017,-1.262509435,0.441659402,-54.60584762,-1.098205701,0.261279244,-54.73850427,-1.130058575,0.218282476,-0.820850032,0.441659402,-1.753255783,-0.395267055,0.261279244,-0.626290505,-0.208837453,0.218282476,-0.35641515,-5.64879593,-3.280507102,2.102199985,-3.402392413,-1.340831678,0.038920571,-3.494335597,-1.291079528,-0.019688569,-5.589455158,-2.936743521,0.240527299,-2.148985047,-0.834471493,-0.54242228,-2.024499184,-0.814102042,-0.323207917,-56.43082776,0.014320865,-55.33904989,-0.55435181,-1.091777873,0.568672675,1,7.099214649,0.161138477,0.161072763,0.161256052,0,0,7.101125486,-0.55435181,7.17872764,-0.390048076,6.667971939,-0.42190095,0.031310081,5.998719473,0.019299704,0,0,-56.43082776,0.014320865,62.44017538,0.708157625,,1.20E-06,5.998719473,0.019299704,0,4.501222425,-0.023169009,0,3.000965178,0.000527474,0
1771193997,-55.12096055,-1.259444309,0.445053945,-54.65746775,-1.105879205,0.259871929,-54.79106369,-1.138158337,0.216626304,-0.814390364,0.445053945,-1.773910249,-0.400953332,0.259871929,-0.616746942,-0.216606159,0.216626304,-0.346150765,-5.758662243,-3.353550661,2.225906015,-3.462799549,-1.35957433,0.041500034,-3.576507457,-1.317690903,-0.019027931,-5.693318346,-2.99521234,0.314197195,-2.93071277,-1.17672181,-0.554301486,-2.987224578,-1.222701104,-0.378762177,-56.46632083,0.011008128,-55.33439318,-0.586567365,-1.131927649,0.597575493,1,7.894736334,0.161228305,0.161192418,0.161242181,0,0,7.070501514,-0.551286683,7.131715887,-0.39772158,6.628120663,-0.430000711,0.02984333,6.000246282,0.009588384,0,0,-56.46632083,0.011008128,62.49022916,0.672876944,,1.12E-06,6.000246282,0.009588384,0,4.501450477,0.014307583,0,3.000262053,-0.006075393,0
1771193997,-55.14721475,-1.256856426,0.449166313,-54.68531278,-1.103580689,0.259246848,-54.8151141,-1.134528298,0.21703168,-0.807690113,0.449166313,-1.799633545,-0.395167529,0.259246848,-0.612840184,-0.209083457,0.21703168,-0.348914018,-5.950380483,-3.443412576,2.104734887,-3.59168309,-1.422134434,0.038584511,-3.662074832,-1.358021669,-0.022122007,-5.800998344,-3.051038599,0.354613288,-3.298676076,-1.334265715,-0.56181269,-3.386898271,-1.386679834,-0.398356251,-56.50721902,0.010391937,-55.38220655,-0.565008199,-1.125012468,0.575400136,1,8.343619108,0.161224946,0.161192418,0.161205437,0,0,7.126993892,-0.583979482,7.219599607,-0.430703745,6.751449637,-0.461651354,0.031469107,6.000564995,0.010127855,0,0,-56.50721902,0.010391937,62.53504947,0.691848227,,1.04E-06,6.000564995,0.010127855,0,4.501450477,0.014307583,0,2.999364181,-0.011979815,0
1771193997,-55.17733296,-1.255069222,0.447608216,-54.70696901,-1.098187573,0.258855278,-54.83035333,-1.126796658,0.217891423,-0.807461005,0.447608216,-1.789702703,-0.391724078,0.258855278,-0.610145757,-0.202441741,0.217891423,-0.354287412,-5.886136356,-3.404579927,2.067172524,-3.553938348,-1.408094487,0.037841404,-3.619991015,-1.343090757,-0.022070134,-5.584957644,-2.93713572,0.269227392,-2.389814008,-0.94416216,-0.580308884,-2.085333196,-0.838141444,-0.322510961,-56.52358913,0.002770021,-55.41411196,-0.563220995,-1.109477169,0.565991016,1,7.210098614,0.161255784,0.161231957,0.161205437,0,0,7.120937507,-0.563220995,7.197640794,-0.406339346,6.70920491,-0.434948432,0.036385536,6.00054693,-0.000496515,0,0,-56.52358913,0.002770021,62.53504947,0.691848227,,1.04E-06,6.00054693,-0.000496515,0,4.501704283,0.008963267,0,2.999364181,-0.011979815,0
1771193997,-55.21767141,-1.255790965,0.447908121,-54.76357939,-1.105649411,0.259146527,-54.89355863,-1.137241414,0.215932186,-0.807882843,0.447908121,-1.791619554,-0.398594762,0.259146527,-0.611966064,-0.214254578,0.215932186,-0.341762286,-5.795977006,-3.35906413,2.094965717,-3.495361134,-1.381259896,0.038570148,-3.574743315,-1.323595544,-0.020982894,-5.756134868,-3.030426873,0.336382868,-3.254449274,-1.32278254,-0.582811766,-3.227511851,-1.32475692,-0.388636979,-56.55796332,0.004360281,-55.45190089,-0.565770515,-1.106062427,0.570130797,1,8.211786938,0.161248993,0.161231957,0.161250221,0,0,7.0813208,-0.563942738,7.149213997,-0.413801185,6.664627947,-0.445393187,0.038796663,6.000742535,0.005041822,0,0,-56.55796332,0.004360281,62.58162198,0.690020449,,9.64E-07,6.000742535,0.005041822,0,4.501704283,0.008963267,0,2.999026684,0.004620225,0
1771193997,-55.25056031,-1.251163653,0.446626407,-54.78839012,-1.097864117,0.259511831,-54.91534241,-1.128818908,0.216936702,-0.804537246,0.446626407,-1.784745553,-0.391725878,0.259511831,-0.614098749,-0.205743967,0.216936702,-0.348076087,-5.400819178,-3.155029544,2.176046673,-3.241460859,-1.267255069,0.040867793,-3.36943962,-1.237412317,-0.01673091,-5.893846257,-3.098820589,0.349215631,-3.543550948,-1.444377258,-0.585057005,-3.545330104,-1.452597666,-0.402712985,-56.57120996,0.01835626,-55.4894171,-0.561143204,-1.081792861,0.579499464,1,8.61910194,0.161067119,0.161256031,0.161244528,0,0,7.092204876,-0.561143204,7.162218733,-0.407843668,6.674064894,-0.438798458,0.034424067,6.001580918,0.024354537,0,0,-56.57120996,0.01835626,62.58162198,0.690020449,,9.64E-07,6.001580918,0.024354537,0,4.501211214,0.000137701,0,2.998931481,-0.005501402,0
1771193997,-55.26128375,-1.237723897,0.448075161,-54.79147575,-1.082833398,0.259918932,-54.91637009,-1.11394351,0.21824158,-0.789648736,0.448075161,-1.792807358,-0.374839306,0.259918932,-0.616732014,-0.187707837,0.21824158,-0.356231576,-5.721282148,-3.310588598,2.021480378,-3.453552594,-1.367576747,0.037050118,-3.520698881,-1.305695646,-0.02129824,-5.537379066,-2.903797546,0.256742373,-2.213804,-0.857688657,-0.564376885,-1.73871794,-0.674410523,-0.297137568,-56.60218841,0.012481948,-55.5209974,-0.540286356,-1.081191012,0.552768303,1,6.97723895,0.161225984,0.161241809,0.161244528,0,0,7.068041673,-0.547703447,7.13066263,-0.392812949,6.629691342,-0.42392306,0.032184839,6.001901619,0.009964385,0,0,-56.60218841,0.012481948,62.62474233,0.697437541,,8.96E-07,6.001901619,0.009964385,0,4.500990059,-0.006161797,0,2.998931481,-0.005501402,0
1771193997,-55.29261736,-1.236395174,0.447171753,-54.843441,-1.090878616,0.259426342,-54.97976421,-1.12723725,0.215654169,-0.789223421,0.447171753,-1.78702361,-0.38428052,0.259426342,-0.613653331,-0.204984985,0.215654169,-0.340060254,-5.866166267,-3.383547701,1.975169826,-3.547799641,-1.410845282,0.035842787,-3.593128305,-1.336994181,-0.023066171,-5.662946104,-2.973946009,0.320133814,-3.033687138,-1.21691809,-0.566995413,-2.888793998,-1.167490395,-0.366172747,-56.64065795,0.007499267,-55.5543558,-0.538261566,-1.086302154,0.545760832,1,7.865346607,0.161247976,0.161241809,0.161244528,0,0,7.071082597,-0.538957633,7.113700036,-0.393441074,6.607176532,-0.429799708,0.034369469,6.002085971,0.005363832,0,0,-56.64065795,0.007499267,62.66839028,0.698133609,,8.33E-07,6.002085971,0.005363832,0,4.500990059,-0.006161797,0,2.998931481,-0.005501402,0
1771193997,-55.32672712,-1.235103911,0.44263541,-54.87431829,-1.088627445,0.259054632,-55.01101703,-1.125651085,0.215758869,-0.792468502,0.44263541,-1.758636486,-0.386937403,0.259054632,-0.611287683,-0.208202174,0.215758869,-0.340690896,-5.687125239,-3.286661766,1.97210339,-3.435532617,-1.362716773,0.036007933,-3.493279024,-1.297224497,-0.021641194,-5.812147167,-3.050166778,0.330881008,-3.451724774,-1.397862015,-0.571448136,-3.407112907,-1.385082323,-0.393381404,-56.65597202,0.004460236,-55.58975682,-0.536970303,-1.066215201,0.541430539,1,8.430341022,0.161253572,0.161248603,0.161248326,0,0,7.078633463,-0.536970303,7.121536132,-0.390493836,6.612354865,-0.427517477,0.038923025,6.002208882,0.003157795,0,0,-56.65597202,0.004460236,62.66839028,0.698133609,,8.33E-07,6.002208882,0.003157795,0,4.500549146,0.005167877,0,2.998920182,0.005255506,0
1771193997,-55.35270616,-1.227080303,0.438065298,-54.88874881,-1.077176295,0.258905494,-55.02247474,-1.113833405,0.216967402,-0.789015005,0.438065298,-1.730176354,-0.380205504,0.258905494,-0.610355571,-0.199895211,0.216967402,-0.348244229,-5.564818465,-3.213636401,1.908691756,-3.363110853,-1.335270408,0.034771439,-3.414550109,-1.268946039,-0.02144039,-5.523244837,-2.89619756,0.235641918,-2.259566084,-0.877000518,-0.55595071,-2.06792707,-0.823416922,-0.327759432,-56.66224857,-0.003684255,-55.62375947,-0.528946694,-1.038489107,0.525262439,1,7.084866617,0.161237081,0.161248603,0.161248326,0,0,7.044630815,-0.528946694,7.087630847,-0.379042687,6.569604723,-0.415699796,0.03505969,6.001957338,-0.007174751,0,0,-56.66224857,-0.003684255,62.66839028,0.698133609,,8.33E-07,6.001957338,-0.007174751,0,4.500549146,0.005167877,0,2.998920182,0.005255506,0
1771193997,-55.38182634,-1.222851176,0.43606246,-54.94076864,-1.084165949,0.258217152,-55.07669519,-1.121846708,0.215497518,-0.786788716,0.43606246,-1.717827001,-0.389886337,0.258217152,-0.606569575,-0.212069578,0.215497518,-0.339019513,-5.710276638,-3.284540277,1.841183861,-3.459194776,-1.38057172,0.033096906,-3.483661304,-1.299987857,-0.023480113,-5.633681645,-2.95696343,0.289160988,-3.042766616,-1.220779709,-0.564263185,-3.050665892,-1.241693608,-0.383950529,-56.69786903,-0.009078399,-55.65904792,-0.522778421,-1.038821111,0.513700022,1,7.913818535,0.16121014,0.16116602,0.161254396,0,0,7.011281508,-0.524717567,7.03837155,-0.386032341,6.526158102,-0.423713099,0.035845518,6.001549054,-0.011390175,0,0,-56.69786903,-0.009078399,62.72316506,0.700072756,,7.74E-07,6.001549054,-0.011390175,0,4.500643501,0.016940131,0,2.999951543,-0.001831655,0
1771193998,-55.41277478,-1.218962453,0.430119125,-54.9696714,-1.080637849,0.257887034,-55.09981788,-1.116211676,0.216266437,-0.788843328,0.430119125,-1.68045336,-0.392631691,0.257887034,-0.604051477,-0.21193908,0.216266437,-0.343815037,-5.834176737,-3.357468161,1.896020317,-3.533214725,-1.40920837,0.034142628,-3.561802932,-1.328464375,-0.023801994,-5.764354965,-3.022192064,0.288630516,-3.404110423,-1.37730805,-0.571562771,-3.418607592,-1.392906223,-0.401010765,-56.7432961,-0.006186551,-55.67853487,-0.534239912,-1.064761232,0.52805336,1,8.369243998,0.161246587,0.161238797,0.161256031,0,0,7.029279977,-0.518889698,7.052948447,-0.380565094,6.538940892,-0.41613892,0.025946617,6.0007856,-0.004947188,0,0,-56.7432961,-0.006186551,62.77436641,0.684722542,,7.19E-07,6.0007856,-0.004947188,0,4.498980007,-0.006823491,0,3.000221782,0.000688724,0
1771193998,-55.43505423,-1.216501598,0.428223373,-54.98320868,-1.074774259,0.257929947,-55.10903241,-1.108928245,0.217132891,-0.788278225,0.428223373,-1.668587045,-0.388620938,0.257929947,-0.604319687,-0.205642034,0.217132891,-0.349230377,-5.692455257,-3.28529329,1.934073857,-3.44152961,-1.36752617,0.035164149,-3.489711386,-1.297717764,-0.02216396,-5.532274149,-2.900967471,0.218321172,-2.466833069,-0.973247485,-0.577497287,-2.187007619,-0.875630165,-0.334143284,-56.76138188,0.001567724,-55.70327518,-0.531779056,-1.058106709,0.53334678,1,7.217804034,0.161249446,0.161238797,0.161256031,0,0,7.071091232,-0.531779056,7.112988495,-0.390051717,6.611370472,-0.424205703,0.028978586,6.000927332,0.004890985,0,0,-56.76138188,0.001567724,62.77436641,0.684722542,,7.19E-07,6.000927332,0.004890985,0,4.498980007,-0.006823491,0,3.000221782,0.000688724,0
